Invoice_Number_ID,Invoice_Number,Invoice_Status
19219,538176,shipped
19220,538178,shipped
19221,538179,shipped
19222,538180,canceled
19223,538181,shipped
19224,538182,shipped
19225,538183,shipped
19226,538184,canceled
19227,538185,shipped
19228,538186,shipped
19229,538187,shipped
19230,538190,shipped
19231,538191,shipped
19232,538192,shipped
19233,538193,shipped
19234,538194,shipped
19235,538195,nan
19236,538196,returned
19237,538197,shipped
19238,538198,shipped
19239,538199,shipped
19240,538200,returned
19241,538201,shipped
19242,538202,shipped
19243,538203,canceled
19244,538204,shipped
19245,538205,shipped
19246,538206,shipped
19247,538207,shipped
19248,538208,shipped
19249,538209,shipped
19250,538210,shipped
19251,538211,returned
19252,538216,shipped
19253,538240,shipped
19254,538248,shipped
19255,538250,shipped
19256,538252,shipped
19257,538255,shipped
19258,538260,shipped
19259,538263,shipped
19260,538268,shipped
19261,538279,shipped
19262,538280,shipped
19263,538283,shipped
19264,538288,
19265,538296,shipped
19266,538306,returned
19267,538307,shipped
19268,538308,shipped
19269,538309,
19270,538310,shipped
19271,538311,shipped
19272,538312,shipped
19273,538313,shipped
19274,538327,canceled
19275,538342,shipped
19276,538343,returned
19277,538345,shipped
19278,538346,shipped
19279,538347,shipped
19280,538352,shipped
19281,538353,shipped
19282,538354,shipped
19283,538355,shipped
19284,538356,canceled
19285,538361,shipped
19286,538363,shipped
19287,538364,shipped
19288,538365,shipped
19289,538366,returned
19290,538367,shipped
19291,538368,returned
19292,538369,shipped
19293,538370,shipped
19294,538371,shipped
19295,538374,shipped
19296,538378,shipped
19297,538379,shipped
19298,538382,shipped
19299,538397,NULL
19300,538403,shipped
19301,538409,shipped
19302,538417,shipped
19303,538418,returned
19304,538419,shipped
19305,538420,shipped
19306,538421,shipped
19307,538437,shipped
19308,538449,shipped
19309,538453,shipped
19310,538470,shipped
19311,538473,shipped
19312,538488,shipped
19313,538497,shipped
19314,538499,shipped
19315,538501,shipped
19316,538503,nan
19317,538504,shipped
19318,538507,shipped
19319,538508,shipped
19320,538509,shipped
19321,538510,shipped
19322,538511,shipped
19323,538512,shipped
19324,538513,shipped
19325,538514,shipped
19326,538515,shipped
19327,538516,shipped
19328,538517,shipped
19329,538518,shipped
19330,538519,shipped
19331,538521,shipped
19332,538522,shipped
19333,538523,shipped
19334,538525,
19335,538526,shipped
19336,538527,shipped
19337,538528,shipped
19338,538529,shipped
19339,538532,shipped
19340,538533,shipped
19341,538534,shipped
19342,538535,shipped
19343,538537,returned
19344,538541,nan
19345,538557,shipped
19346,538558,shipped
19347,538565,shipped
19348,538567,canceled
19349,538576,shipped
19350,538591,shipped
19351,538592,shipped
19352,538593,shipped
19353,538594,shipped
19354,538596,shipped
19355,538597,shipped
19356,538625,shipped
19357,538626,shipped
19358,538629,shipped
19359,538630,shipped
19360,538631,shipped
19361,538633,shipped
19362,538634,shipped
19363,538635,returned
19364,538636,shipped
19365,538637,shipped
19366,538638,shipped
19367,538639,shipped
19368,538640,shipped
19369,538641,shipped
19370,538644,shipped
19371,538645,returned
19372,538646,shipped
19373,538648,shipped
19374,538651,shipped
19375,538652,shipped
19376,538653,shipped
19377,538654,shipped
19378,538655,shipped
19379,538656,shipped
19380,538657,
19381,538658,shipped
19382,538659,shipped
19383,538660,shipped
19384,538661,returned
19385,538662,shipped
19386,538663,shipped
19387,538664,shipped
19388,538665,nan
19389,538667,shipped
19390,538668,shipped
19391,538669,shipped
19392,538671,shipped
19393,538679,
19394,538683,shipped
19395,538685,shipped
19396,538687,shipped
19397,538688,shipped
19398,538689,shipped
19399,538697,shipped
19400,538706,shipped
19401,538707,shipped
19402,538708,shipped
19403,538709,nan
19404,538710,shipped
19405,538714,shipped
19406,538715,shipped
19407,538716,shipped
19408,538719,shipped
19409,538721,shipped
19410,538722,shipped
19411,538744,shipped
19412,538753,nan
19413,538783,shipped
19414,538785,shipped
19415,538795,shipped
19416,538796,shipped
19417,538797,shipped
19418,538799,shipped
19419,538800,shipped
19420,538801,shipped
19421,538807,shipped
19422,538808,shipped
19423,538809,shipped
19424,538810,shipped
19425,538811,shipped
19426,538812,shipped
19427,538814,shipped
19428,538815,shipped
19429,538816,shipped
19430,538817,nan
19431,538826,shipped
19432,538827,shipped
19433,538828,returned
19434,538829,shipped
19435,538830,shipped
19436,538831,shipped
19437,538832,shipped
19438,538836,shipped
19439,538839,shipped
19440,538841,shipped
19441,538843,shipped
19442,538844,shipped
19443,538845,nan
19444,538846,NULL
19445,538848,returned
19446,538849,shipped
19447,538850,shipped
19448,538851,shipped
19449,538852,shipped
19450,538853,shipped
19451,538854,shipped
19452,538855,canceled
19453,538856,shipped
19454,538857,shipped
19455,538858,canceled
19456,538859,
19457,538860,shipped
19458,538862,shipped
19459,538863,nan
19460,538864,shipped
19461,538865,shipped
19462,538866,shipped
19463,538868,shipped
19464,538869,returned
19465,538870,shipped
19466,538871,shipped
19467,538872,shipped
19468,538875,shipped
19469,538878,shipped
19470,538879,shipped
19471,538886,shipped
19472,538888,shipped
19473,538890,shipped
19474,538892,shipped
19475,538894,returned
19476,538895,shipped
19477,538896,shipped
19478,538899,shipped
19479,538900,shipped
19480,538901,canceled
19481,538902,
19482,538903,shipped
19483,538905,shipped
19484,538907,shipped
19485,538908,shipped
19486,538909,shipped
19487,538910,shipped
19488,538917,shipped
19489,538935,shipped
19490,538942,shipped
19491,538943,shipped
19492,538944,shipped
19493,538945,shipped
19494,538951,nan
19495,538967,nan
19496,538968,shipped
19497,538991,shipped
19498,538992,shipped
19499,538993,shipped
19500,538994,shipped
19501,538995,shipped
19502,538996,shipped
19503,538998,shipped
19504,538999,nan
19505,539000,shipped
19506,539001,shipped
19507,539002,shipped
19508,539004,returned
19509,539005,shipped
19510,539006,shipped
19511,539007,shipped
19512,539008,shipped
19513,539009,shipped
19514,539010,shipped
19515,539011,shipped
19516,539012,returned
19517,539014,shipped
19518,539015,shipped
19519,539016,shipped
19520,539017,shipped
19521,539018,shipped
19522,539019,shipped
19523,539030,NULL
19524,539032,shipped
19525,539033,shipped
19526,539034,shipped
19527,539036,shipped
19528,539038,shipped
19529,539039,nan
19530,539040,shipped
19531,539041,shipped
19532,539042,shipped
19533,539043,shipped
19534,539044,shipped
19535,539046,shipped
19536,539047,shipped
19537,539048,shipped
19538,539049,shipped
19539,539050,shipped
19540,539051,nan
19541,539052,shipped
19542,539053,shipped
19543,539056,shipped
19544,539064,returned
19545,539075,returned
19546,539076,shipped
19547,539077,shipped
19548,539078,shipped
19549,539079,shipped
19550,539080,shipped
19551,539082,shipped
19552,539083,shipped
19553,539084,returned
19554,539085,shipped
19555,539086,shipped
19556,539087,shipped
19557,539088,shipped
19558,539089,shipped
19559,539091,shipped
19560,539092,shipped
19561,539093,shipped
19562,539094,shipped
19563,539095,shipped
19564,539096,shipped
19565,539098,shipped
19566,539099,shipped
19567,539101,shipped
19568,539102,shipped
19569,539103,shipped
19570,539105,shipped
19571,539106,shipped
19572,539107,canceled
19573,539108,shipped
19574,539109,shipped
19575,539111,nan
19576,539112,shipped
19577,539113,shipped
19578,539118,shipped
19579,539142,shipped
19580,539143,shipped
19581,539144,shipped
19582,539160,shipped
19583,539181,returned
19584,539185,shipped
19585,539196,canceled
19586,539201,shipped
19587,539211,shipped
19588,539212,canceled
19589,539213,shipped
19590,539214,shipped
19591,539215,shipped
19592,539216,shipped
19593,539217,shipped
19594,539218,shipped
19595,539219,shipped
19596,539222,shipped
19597,539225,shipped
19598,539226,returned
19599,539240,returned
19600,539243,shipped
19601,539246,nan
19602,539247,shipped
19603,539248,returned
19604,539249,shipped
19605,539250,shipped
19606,539252,shipped
19607,539254,shipped
19608,539255,shipped
19609,539256,shipped
19610,539257,shipped
19611,539259,shipped
19612,539261,shipped
19613,539262,shipped
19614,539263,shipped
19615,539264,shipped
19616,539266,shipped
19617,539267,shipped
19618,539268,shipped
19619,539269,shipped
19620,539272,shipped
19621,539275,shipped
19622,539280,shipped
19623,539281,shipped
19624,539282,shipped
19625,539283,nan
19626,539285,shipped
19627,539286,shipped
19628,539288,shipped
19629,539290,shipped
19630,539292,
19631,539293,shipped
19632,539294,shipped
19633,539295,shipped
19634,539296,shipped
19635,539297,shipped
19636,539298,shipped
19637,539299,returned
19638,539303,shipped
19639,539304,shipped
19640,539305,shipped
19641,539306,shipped
19642,539307,shipped
19643,539308,shipped
19644,539309,shipped
19645,539310,shipped
19646,539311,shipped
19647,539312,shipped
19648,539313,canceled
19649,539314,shipped
19650,539315,shipped
19651,539316,shipped
19652,539317,
19653,539318,shipped
19654,539319,shipped
19655,539320,shipped
19656,539321,shipped
19657,539322,shipped
19658,539324,canceled
19659,539325,NULL
19660,539326,shipped
19661,539327,shipped
19662,539328,shipped
19663,539330,shipped
19664,539331,canceled
19665,539332,shipped
19666,539333,canceled
19667,539334,shipped
19668,539335,shipped
19669,539336,nan
19670,539338,shipped
19671,539351,shipped
19672,539353,shipped
19673,539374,shipped
19674,539379,canceled
19675,539391,shipped
19676,539395,shipped
19677,539398,shipped
19678,539400,shipped
19679,539401,shipped
19680,539403,
19681,539404,shipped
19682,539405,shipped
19683,539406,shipped
19684,539407,shipped
19685,539408,shipped
19686,539410,shipped
19687,539411,shipped
19688,539414,shipped
19689,539415,canceled
19690,539416,returned
19691,539417,shipped
19692,539418,shipped
19693,539419,shipped
19694,539420,shipped
19695,539421,shipped
19696,539422,returned
19697,539423,shipped
19698,539435,canceled
19699,539439,
19700,539440,canceled
19701,539442,shipped
19702,539443,shipped
19703,539444,shipped
19704,539445,shipped
19705,539446,shipped
19706,539447,shipped
19707,539450,shipped
19708,539452,shipped
19709,539454,shipped
19710,539455,shipped
19711,539456,shipped
19712,539459,shipped
19713,539460,shipped
19714,539461,shipped
19715,539462,shipped
19716,539463,shipped
19717,539464,canceled
19718,539465,shipped
19719,539466,shipped
19720,539468,canceled
19721,539469,shipped
19722,539470,shipped
19723,539471,shipped
19724,539472,shipped
19725,539473,shipped
19726,539474,shipped
19727,539475,returned
19728,539477,shipped
19729,539478,shipped
19730,539483,shipped
19731,539484,shipped
19732,539487,shipped
19733,539488,shipped
19734,539489,shipped
19735,539490,shipped
19736,539491,shipped
19737,539496,shipped
19738,539497,shipped
19739,539498,shipped
19740,539501,shipped
19741,539502,shipped
19742,539551,shipped
19743,539561,NULL
19744,539564,shipped
19745,539567,shipped
19746,539570,shipped
19747,539571,shipped
19748,539572,shipped
19749,539578,shipped
19750,539579,shipped
19751,539580,shipped
19752,539581,shipped
19753,539586,shipped
19754,539587,canceled
19755,539588,nan
19756,539590,shipped
19757,539591,shipped
19758,539592,shipped
19759,539593,canceled
19760,539594,shipped
19761,539597,shipped
19762,539604,
19763,539607,shipped
19764,539609,shipped
19765,539610,shipped
19766,539628,shipped
19767,539629,shipped
19768,539630,shipped
19769,539633,shipped
19770,539634,shipped
19771,539635,shipped
19772,539636,shipped
19773,539637,shipped
19774,539639,shipped
19775,539641,shipped
19776,539642,shipped
19777,539645,shipped
19778,539646,shipped
19779,539647,shipped
19780,539653,shipped
19781,539654,shipped
19782,539658,shipped
19783,539659,shipped
19784,539660,shipped
19785,539662,shipped
19786,539663,shipped
19787,539664,shipped
19788,539666,shipped
19789,539675,shipped
19790,539676,shipped
19791,539688,shipped
19792,539716,shipped
19793,539717,shipped
19794,539720,nan
19795,539721,shipped
19796,539722,NULL
19797,539723,shipped
19798,539724,shipped
19799,539725,shipped
19800,539727,canceled
19801,539728,returned
19802,539730,shipped
19803,539731,
19804,539732,shipped
19805,539752,shipped
19806,539754,shipped
19807,539755,NULL
19808,539760,shipped
19809,539761,shipped
19810,539762,shipped
19811,539764,shipped
19812,539766,shipped
19813,539826,shipped
19814,539828,shipped
19815,539829,shipped
19816,539831,shipped
19817,539835,shipped
19818,539836,canceled
19819,539837,shipped
19820,539840,shipped
19821,539858,shipped
19822,539859,shipped
19823,539864,shipped
19824,539865,shipped
19825,539867,shipped
19826,539920,shipped
19827,539921,returned
19828,539933,shipped
19829,539946,shipped
19830,539953,shipped
19831,539954,shipped
19832,539957,shipped
19833,539978,shipped
19834,539981,shipped
19835,539982,returned
19836,539984,shipped
19837,539985,shipped
19838,539987,shipped
19839,539988,shipped
19840,539993,shipped
19841,540001,shipped
19842,540002,shipped
19843,540003,shipped
19844,540004,shipped
19845,540005,shipped
19846,540013,shipped
19847,540014,returned
19848,540015,shipped
19849,540016,returned
19850,540017,shipped
19851,540019,shipped
19852,540020,shipped
19853,540021,shipped
19854,540022,shipped
19855,540023,NULL
19856,540024,shipped
19857,540025,shipped
19858,540027,shipped
19859,540028,NULL
19860,540029,shipped
19861,540031,shipped
19862,540032,shipped
19863,540033,shipped
19864,540040,shipped
19865,540043,shipped
19866,540059,shipped
19867,540060,shipped
19868,540073,shipped
19869,540093,shipped
19870,540094,shipped
19871,540095,shipped
19872,540096,shipped
19873,540098,shipped
19874,540099,shipped
19875,540113,shipped
19876,540114,shipped
19877,540115,shipped
19878,540120,shipped
19879,540121,shipped
19880,540122,shipped
19881,540126,shipped
19882,540130,shipped
19883,540146,shipped
19884,540148,shipped
19885,540149,shipped
19886,540153,shipped
19887,540157,shipped
19888,540159,shipped
19889,540160,shipped
19890,540161,shipped
19891,540162,shipped
19892,540163,shipped
19893,540166,shipped
19894,540167,shipped
19895,540168,shipped
19896,540169,shipped
19897,540170,shipped
19898,540172,shipped
19899,540173,shipped
19900,540174,shipped
19901,540175,shipped
19902,540176,shipped
19903,540178,shipped
19904,540179,shipped
19905,540180,shipped
19906,540181,nan
19907,540182,canceled
19908,540183,shipped
19909,540184,shipped
19910,540185,shipped
19911,540187,shipped
19912,540188,shipped
19913,540239,shipped
19914,540240,shipped
19915,540242,shipped
19916,540245,returned
19917,540247,returned
19918,540248,shipped
19919,540249,shipped
19920,540251,shipped
19921,540253,shipped
19922,540257,shipped
19923,540258,returned
19924,540259,shipped
19925,540260,shipped
19926,540261,shipped
19927,540262,
19928,540263,shipped
19929,540264,shipped
19930,540265,nan
19931,540267,nan
19932,540268,shipped
19933,540269,shipped
19934,540273,shipped
19935,540274,shipped
19936,540275,shipped
19937,540276,shipped
19938,540277,shipped
19939,540278,shipped
19940,540279,shipped
19941,540280,shipped
19942,540288,shipped
19943,540316,shipped
19944,540345,shipped
19945,540348,shipped
19946,540349,shipped
19947,540350,shipped
19948,540351,shipped
19949,540353,shipped
19950,540354,shipped
19951,540357,shipped
19952,540358,shipped
19953,540359,shipped
19954,540361,shipped
19955,540362,shipped
19956,540363,shipped
19957,540364,shipped
19958,540365,returned
19959,540370,shipped
19960,540371,returned
19961,540372,canceled
19962,540373,shipped
19963,540374,shipped
19964,540383,shipped
